"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes","comedia","pais","cantidad_actores","cantidad_directores","director","cantidad_generos","cantidad_paises","largo_titulo","largo_descripcion","log_imdb_votes","genero_principal","votos_faltantes"
"tm468824","Super Monsters Furever Friends","MOVIE","On the first night of spring, the Super Monsters gather for food, fun and games in the park -- and get to meet their adorable new pets!",2019,"Sin dato",58,"['fantasy', 'animation']","[]",0,5.7,71,0,"",18,0,"Sin director",2,0,30,135,4.27666611901606,"fantasy",0
"ts230973","Arashi's Diary: Voyage","SHOW","Twenty years after their debut, join the beloved members of Arashi on a new journey as they showcase their lives, talents and gifts to the world.",2019,"TV-Y7",31,"['documentation', 'music']","['JP']",1,7.7,42,0,"JP",5,0,"Sin director",2,1,22,145,3.76120011569356,"documentation",0
"tm927033","True: Friendship Day","MOVIE","When a giant Grippity-Grab snags Grizelda's friendship bracelet and turns her into a mermaid, True heads under the sea with magic wishes to save the day.",2020,"Sin dato",23,"['animation', 'family']","['CA']",0,6.8,22,0,"CA",7,2,"Todd Kauffman",2,1,20,153,3.13549421592915,"animation",0
"tm475638","Luccas Neto em: Uma Babá Muito Esquisita","MOVIE","Luccas and Gi forgot about Mother's Day and now they need to find a special present. Get together with the brothers and their freaky babysitter in this new adventure!",2019,"Sin dato",75,"['comedy', 'family']","['BR']",0,3,36,1,"BR",14,1,"Lucas Margutti",2,1,40,166,3.61091791264422,"comedy",0
"tm981956","Spirit Riding Free: Ride Along Adventure","MOVIE","Join Lucky and her friends on an interactive mission to save Maricela’s beloved mare from greedy horse thieves who've taken her captive with a wild herd.",2020,"Sin dato",22,"['animation', 'action', 'drama', 'family', 'western', 'comedy']","['US']",0,5.9,60,1,"US",0,0,"Sin director",6,1,40,153,4.11087386417331,"animation",0
"tm405637","122","MOVIE","During a bloody night, a young man and his lover are struggling, not to get to the hospital, but to escape and survive.",2019,"R",95,"['horror', 'thriller']","['EG']",0,6.2,5530,0,"EG",11,1,"Yasir Al-Yasiri",2,1,3,119,8.61812390999468,"horror",0
"tm475815","The Zoya Factor","MOVIE","An advertising agency executive Zoya Singh Solanki meets the Indian cricket team and ends up becoming their lucky charm at the 2011 Cricket World Cup.",2019,"Sin dato",134,"['romance', 'sport', 'comedy', 'drama']","['IN']",0,4.2,2378,1,"IN",10,1,"Abhishek Sharma",4,1,15,150,7.77443551030296,"romance",0
"tm981770","An Unremarkable Christmas","MOVIE","Before the events of S1, Juanquini, El Ñato and Captain González shared one Christmas wish: being courageous enough to change their lives. One mysterious character, El Dañado, could be the one who makes their dreams come true.",2020,"Sin dato",83,"['comedy', 'drama']","[]",0,3.2,139,1,"",4,1,"Juan Camilo Pinzón",2,0,25,226,4.9416424226093,"comedy",0
"tm439365","Bombairiya","MOVIE","It follows the story of Meghna, who gets embroiled in a series of events after her phone gets stolen.",2019,"Sin dato",108,"['crime', 'drama', 'comedy']","['IN']",0,4.5,418,1,"IN",8,1,"Pia Sukanya",3,1,10,101,6.03787091992214,"crime",0
"tm840208","Jeff Garlin: Our Man in Chicago","MOVIE","Comedian Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction.",2019,"Sin dato",58,"['comedy']","['GB']",0,5.9,422,1,"GB",1,1,"Christopher Storer",1,1,31,143,6.04737217904628,"comedy",0
"tm886360","Hope Ranch","MOVIE","With the impending foreclose of the family Ranch, Rebecca struggles with her rebellious daughter Grace who is still not over the death of her father Mike.",2020,"Sin dato",81,"['family']","['US']",0,4.3,229,0,"US",6,1,"Paco Aguilar",1,1,10,154,5.4380793089232,"family",0
"tm947446","Finding Agnes","MOVIE","On an emotional journey in Morocco, an entrepreneur pieces together the turbulent life of his estranged mother and meets her adopted daughter.",2020,"Sin dato",105,"['drama']","['PH']",0,4.9,155,0,"PH",9,1,"Marla Ancheta",1,1,13,142,5.04985600724954,"drama",0
"tm454464","Pegasus","MOVIE","Zhang Chi, a hubris and dominating six-time racing champion, falls from grace following a crisis. After a five-year suspension from the motorsport, the now single-father to a six-year-old boy throws down the gauntlet once again.",2019,"Sin dato",98,"['comedy', 'fantasy', 'sport']","['CN']",0,6.3,1727,1,"CN",18,1,"Han Han",3,1,7,228,7.454719949364,"comedy",0
"ts45322","Wait, My Youth","SHOW","A story about the naivety of young love, the pureness, and beauty of friendship and the warmth of family surrounding a group of friends. Su Can Can loves learning about literary works. In her adolescence, she meets her best friends....",2019,"TV-PG",36,"['drama', 'romance']","['CN']",1,8.1,121,0,"CN",5,1,"Shen Qinyuan",2,1,14,235,4.80402104473326,"drama",0
"tm435327","27 Steps of May","MOVIE","Eight years ago, 14 year old May was raped by a group of men. May’s father is devastated, blaming himself for not being able to keep his daughter safe. Traumatized significantly by this incident, May withdraws completely from life.",2019,"Sin dato",112,"['drama']","['ID']",0,8.1,466,0,"ID",19,1,"Ravi L. Bharwani",1,1,15,231,6.1463292576689,"drama",0
"ts223115","The Charming Stepmom","SHOW","A quirky fashion student becomes the nanny of a handsome widower’s three kids, experiencing a series of silly antics and schemes.",2019,"TV-14",56,"['family', 'comedy', 'romance']","['TH']",1,7.8,17,1,"TH",4,1,"Peerapol Kirdjareun",3,1,20,129,2.89037175789616,"family",0
"tm883070","David Batra: Elephant in The Room","MOVIE","Swedish comedian David Batra gets personal as he playfully details the perks and pitfalls of being married to a recently resigned political leader.",2020,"Sin dato",77,"['comedy']","['SE']",0,5.9,196,1,"SE",1,2,"Jon Rudberg",1,1,33,147,5.28320372873799,"comedy",0
"tm929630","A New York Christmas Wedding","MOVIE","As her Christmas Eve wedding draws near, Jennifer is visited by an angel and shown what could have been if she hadn't denied her true feelings for her childhood best friend.",2020,"Sin dato",88,"['drama', 'romance']","['US']",0,5.3,1111,0,"US",15,1,"Otoja Abit",2,1,28,173,7.01391547481053,"drama",0
"tm1005937","Sanitation Day","MOVIE","Two cops must contend with the uncooperative tenants of an apartment complex as they try to solve a murder before the crime scene is wiped clean.",2020,"Sin dato",104,"['thriller']","['NG']",0,3.3,17,0,"NG",12,1,"Seyi Babatope",1,1,14,145,2.89037175789616,"thriller",0
"ts268997","Futmalls.com","SHOW","Strange occurrences afflict a group of people after they purchase items on a shopping website from the future.",2020,"TV-14",40,"['thriller', 'scifi']","['TW']",1,6.4,182,0,"TW",9,1,"Donnie Lai Cheun-Yu",2,1,12,110,5.20948615284142,"thriller",0
"ts222901","糖糖Online","SHOW","When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.",2019,"TV-MA",24,"['drama']","['TW']",1,5.5,21,0,"TW",9,0,"Sin director",1,1,8,148,3.09104245335832,"drama",0
"tm882606","Sethum Aayiram Pon","MOVIE","Meeting after many years, a makeup artist and her grandmother revisit tensions from an old family feud that still hangs heavy between them.",2019,"G",102,"['family', 'drama']","['IN']",0,7.2,343,0,"IN",6,1,"Anand Ravichandran",2,1,18,139,5.8406416573734,"family",0
"tm811954","Nenjamundu Nermaiyundu Odu Raja","MOVIE","Two ambitious youngsters who make a living through a YouTube channel agree to perform a few tasks for a businessman when the latter offers them huge money.",2019,"G",128,"['comedy', 'romance', 'drama']","['IN']",0,6.1,366,1,"IN",9,1,"Karthik Venugopalan",3,1,31,155,5.90536184805457,"comedy",0
"ts241246","The Smart Money Woman","SHOW","Meet Zuri. She's living a fabulous life. Great car, gorgeous apartment, well paid job. Meet Zuri. Broken down car, an apartment she cant afford, a job she's about to lose. What's a broke girl to do. With her best friends Tami (the flighty fashion designer), Lara (the tough oil and gas executive), Adesuwa (the conservative lawyer), and Ladun (the fabulous housewife), Zuri grows a little, learns a lot and navigates her way to making better financial decisions and building wealth. This show tackles, debt, spending, the consumerist culture of the African middle class, the fear and misconceptions surrounding money and the lack of it, love, friendships, cultural and societal pressures and the roles they play in success. With each episode comes a Smart Money Lesson, there to help you work your way up the financial ladder.",2020,"TV-MA",48,"['drama']","[]",1,6.4,105,0,"",0,0,"Sin director",1,0,21,826,4.66343909411207,"drama",0
"tm530822","Carlos Almaraz: Playing with Fire","MOVIE","Explore the life of Carlos Almaraz, a Chicano activist, sexual outlaw, and visionary painter of some of the most unforgettable images of Southern California.",2019,"Sin dato",82,"['documentation']","['US']",0,7.5,58,0,"US",5,2,"Elsa Flores Almaraz",1,1,33,157,4.07753744390572,"documentation",0
"ts215862","True Tunes","SHOW","True and her friends are dropping sweet, silly beats with freshly modern music videos set to the sounds of classic nursery rhyme songs.",2019,"TV-Y7",3,"['family']","['US']",1,8,14,0,"US",0,0,"Sin director",1,1,10,135,2.70805020110221,"family",0
"tm461907","Rakkhosh","MOVIE","The movie explores the horrors and fantasies of a patient trapped in a mental asylum.",2019,"Sin dato",113,"['horror']","['IN']",0,4.9,184,0,"IN",19,2,"Srivinay Salian",1,1,8,85,5.22035582507832,"horror",0
"ts236850","Children of Adam","SHOW","Scandals and conflicts of society figures from different backgrounds revealing exciting events linking Ghassan and Judge Rima with Saad and Maya.",2020,"TV-14",41,"['action', 'drama']","['LB']",1,7.8,170,0,"LB",5,0,"Sin director",2,1,16,145,5.14166355650266,"action",0
"ts283159","A Perfect Day for Arsenide","SHOW","A Perfect Day for Arsenide adapts ten stories from the same-titled novel by Hong Kong writer Pizza, the author of Lost On A Red Mini Bus To Taipo. Spanning suspense, horror, comedy, fantasy and more, the inventive series rolls out whimsical and bizarre stories about the absurdity of life in the wild city of Hong Kong.",2020,"TV-MA",23,"['drama', 'romance']","['HK']",1,5,16,0,"HK",6,0,"Sin director",2,1,26,319,2.83321334405622,"drama",0
"tm979026","tick, tick... BOOM!","MOVIE","On the cusp of his 30th birthday, Jonathon Larson, a promising young theater composer, navigates love, friendship, and the pressures of life as an artist in New York City.",2021,"PG-13",121,"['drama']","['US']",0,7.5,96418,0,"US",126,1,"Lin-Manuel Miranda",1,1,19,171,11.4764585566136,"drama",0
"ts215951","Midnight Mass","SHOW","An isolated island community experiences miraculous events - and frightening omens - after the arrival of a charismatic, mysterious young priest.",2021,"TV-MA",64,"['action', 'drama', 'fantasy', 'horror', 'scifi']","['US']",1,7.7,102321,0,"US",16,0,"Sin director",5,1,13,145,11.5358799825824,"action",0
"ts294338","Hard Cell","SHOW","A documentary crew follows the inmates and staff of HMP Woldsley while Catherine Tate portrays multiple characters to capture the penal system at its brutal humorous best.",2022,"TV-MA",26,"['comedy', 'documentation', 'sport']","['US', 'GB']",1,6.1,618,1,"US",7,0,"Sin director",3,2,9,171,6.4281052726846,"comedy",0
"ts256072","The Woman in the House Across the Street from the Girl in the Window","SHOW","For Anna, every day is the same. She sits with her wine, staring out the window, watching life go by without her. But when a handsome neighbor moves in across the street, Anna starts to see a light at the end of the tunnel. That is until she witnesses a gruesome murder… Or did she?",2022,"TV-MA",26,"['crime', 'comedy', 'drama', 'thriller']","['US']",1,6.3,38964,1,"US",2,1,"Michael Lehmann",4,1,68,282,10.5704190862777,"crime",0
"tm413169","Peter Rabbit 2: The Runaway","MOVIE","Bea, Thomas, and the rabbits have created a makeshift family, but despite his best efforts, Peter can’t seem to shake his mischievous reputation. Adventuring out of the garden, Peter finds himself in a world where his mischief is appreciated, but when his family risks everything to come looking for him, Peter must figure out what kind of bunny he wants to be.",2021,"PG",93,"['fantasy', 'family', 'comedy', 'action', 'animation', 'crime', 'drama']","['US', 'AU']",0,6.2,10714,1,"US",19,1,"Will Gluck",7,2,27,361,9.27939990790768,"fantasy",0
"ts321918","Human Resources","SHOW","Lovebugs, Hormone Monsters and a parade of other creatures juggle romance, workplace drama and their human clients' needs in this ""Big Mouth"" spinoff.",2022,"TV-MA",27,"['comedy', 'romance', 'animation']","['US']",1,7.2,4761,1,"US",13,0,"Sin director",3,1,15,150,8.46842302704681,"comedy",0
"tm1166020","The Takedown","MOVIE","Plot Unknown, Sequel of On the Other Side of the Tracks (2012).",2022,"Sin dato",119,"['crime', 'drama', 'action', 'comedy']","['FR']",0,5.7,1768,1,"FR",19,1,"Louis Leterrier",4,1,12,63,7.47816969415979,"crime",0
"tm986168","The Guilty","MOVIE","A demoted police officer assigned to a call dispatch desk is conflicted when he receives an emergency phone call from a kidnapped woman.",2021,"R",90,"['drama', 'thriller', 'action', 'crime']","['US']",0,6.3,113483,0,"US",26,1,"Antoine Fuqua",4,1,10,136,11.6394171368035,"drama",0
"ts234817","In from the Cold","SHOW","Exposed as an ex-Russian spy, an American single mom must juggle family life and unique shape-shifting skills in a battle against an insidious enemy.",2022,"TV-MA",49,"['drama', 'scifi', 'thriller', 'action', 'crime']","['US']",1,6.2,6663,0,"US",7,0,"Sin director",5,1,16,149,8.80447518384668,"drama",0
"ts311985","Inside Job","SHOW","For employees of the Deep State, conspiracies aren't just theories — they're fact. And keeping them a secret is a full-time job.",2021,"TV-MA",28,"['comedy', 'fantasy', 'scifi', 'animation']","['US']",1,7.6,15137,1,"US",9,0,"Sin director",4,1,10,128,9.62496341786911,"comedy",0
"ts331681","Trivia Quest","SHOW","History, art, science, pop culture and more — quiz yourself across varying levels of difficulty in this interactive trivia series.",2022,"TV-G",9,"['family', 'fantasy', 'animation']","['US']",1,5.6,176,0,"US",1,0,"Sin director",3,1,12,130,5.17614973257383,"family",0
"ts296472","The Chestnut Man","SHOW","At a grisly murder scene sits a figurine made of chestnuts. From this creepy clue, two detectives hunt a killer linked to a politician's missing child.",2021,"TV-MA",55,"['crime', 'drama', 'thriller']","['DK']",1,7.7,41253,0,"DK",9,0,"Sin director",3,1,16,151,10.6275033567585,"crime",0
"ts225657","Halston","SHOW","American fashion designer Halston skyrockets to fame before his life starts to spin out of control.",2021,"TV-MA",47,"['drama']","['US']",1,7.5,14040,0,"US",5,0,"Sin director",1,1,7,99,9.54973690011464,"drama",0
"ts255037","Resident Evil: Infinite Darkness","SHOW","Years after the horrors of Raccoon City, Leon and Claire find themselves consumed by a dark conspiracy when a viral attack ravages the White House.",2021,"TV-MA",27,"['action', 'scifi', 'horror', 'animation']","['US']",1,5.8,9500,0,"US",6,0,"Sin director",4,1,32,147,9.15915233520675,"action",0
"ts312984","Our Blues","SHOW","Romance is sweet and bitter — and life riddled with ups and downs — in multiple stories about people who live and work on bustling Jeju island.",2022,"TV-MA",68,"['drama']","['KR']",1,7.7,209,0,"KR",9,1,"Kim Kyu-tae",1,1,9,143,5.34710753071747,"drama",0
"ts95572","The Serpent","SHOW","The twisting, real-life story of Charles Sobhraj, a murderer, thief and seductive master of disguise, who was a hidden darkness in the mid-70's on Asia's hippie trail.",2021,"TV-MA",57,"['drama', 'thriller', 'crime']","['GB']",1,7.6,41782,0,"GB",7,0,"Sin director",3,1,11,167,10.640244837224,"drama",0
"ts88578","Firefly Lane","SHOW","For decades, childhood best friends Kate and Tully have weathered life's storms together -- until a betrayal threatens to break them apart for good.",2021,"TV-MA",52,"['drama', 'romance']","['US']",1,7.4,20300,0,"US",7,0,"Sin director",2,1,12,148,9.91842542490033,"drama",0
"tm1187913","Honeymoon With My Mother","MOVIE","José Luis has been jilted at the altar but everything has its bright side, and he goes on a honeymoon with his mother. On this trip, he discovers he doesn't know his mother and he loves her.",2022,"Sin dato",110,"['comedy']","['ES']",0,5.8,1503,1,"ES",16,1,"Paco Caballero",1,1,24,190,7.31588350450979,"comedy",0
"ts271413","Night Stalker: The Hunt for a Serial Killer","SHOW","Beneath the sunlit glamour of 1985 L.A. lurks a relentlessly evil serial killer. In this true-crime story, two detectives won't rest until they catch him.",2021,"TV-MA",47,"['crime', 'documentation']","['US']",1,7.5,23939,0,"US",8,0,"Sin director",2,1,43,154,10.083305979112,"crime",0
"tm1168932","Taylor Tomlinson: Look at You","MOVIE","Breakups. Therapy. Bangs. Taylor's gone through some stuff since her quarter-life crisis, and she spins her mental health journey into insightful comedy.",2022,"Sin dato",60,"['comedy', 'documentation']","[]",0,7.3,1707,1,"",1,1,"Kristian Mercado",2,0,29,153,7.44307837434852,"comedy",0
"tm1027081","Blood Red Sky","MOVIE","A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.",2021,"Sin dato",121,"['fantasy', 'horror', 'thriller', 'action']","['GB', 'DE']",0,6.1,44006,0,"GB",24,1,"Peter Thorwarth",4,2,13,134,10.6921039911559,"fantasy",0
"tm897466","The Summit of the Gods","MOVIE","A photojournalist’s obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.",2021,"PG",95,"['animation', 'thriller', 'history', 'drama', 'sport']","['FR', 'LU']",0,7.5,4458,0,"FR",11,1,"Patrick Imbert",5,2,22,153,8.40267980462748,"animation",0
"tm1141594","Brazen","MOVIE","Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.",2022,"Sin dato",94,"['thriller', 'crime', 'drama', 'romance']","['US']",0,4,11224,0,"US",26,1,"Monika Mitchell",4,1,6,148,9.32589871261045,"thriller",0
"ts297483","Hometown Cha-Cha-Cha","SHOW","A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.",2021,"TV-14",78,"['comedy', 'romance', 'drama']","['KR']",1,8.5,9987,1,"KR",13,1,"Yoo Je-won",3,1,20,149,9.20913965139966,"comedy",0
"ts297846","An astrological guide for broken hearts","SHOW","Mid-thirties and still single (certainly not by choice), Alice is working at a small television network in a job with limited upward mobility, despite often being the most competent person in the room. To add insult to injury, her ex-boyfriend Carlo is getting married and about to become a father. And as if that weren't enough, in the small television production company she works for, a new charming and mysterious creative director, Davide, arrives to put everyone to the test. Alice's life begins to change when she meets Tio, an actor on the network's flagship soap opera and self-professed astrological guru, who will soon become her personal ""astrological guide for broken hearts"".",2021,"TV-14",34,"['comedy', 'romance']","['IT']",2,7.1,2827,1,"IT",11,0,"Sin director",2,1,39,689,7.94732502701646,"comedy",0
"tm919880","Final Account","MOVIE","A depiction of the last living generation of German participants in Adolf Hitler’s Third Reich.",2021,"PG-13",94,"['documentation']","['US', 'GB']",0,7.1,950,0,"US",0,1,"Luke Holland",1,2,13,95,6.85751406254539,"documentation",0
"ts288744","The Sound of Magic","SHOW","An enigmatic magician living in an abandoned amusement park introduces magic into the life of a high schooler struggling with harsh realities.",2022,"TV-14",69,"['drama', 'fantasy', 'music']","['KR']",1,8,982,0,"KR",10,1,"Kim Seong-yoon",3,1,18,142,6.89060912014717,"drama",0
"tm1018427","Moxie","MOVIE","Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",2021,"PG-13",111,"['comedy', 'drama', 'music']","['US']",0,6.7,24003,1,"US",30,1,"Amy Poehler",3,1,5,145,10.0859757621094,"comedy",0
"tm1073510","SAS: Red Notice","MOVIE","A small army of well trained criminals led by Grace Lewis have hijacked a train deep beneath the English Channel.",2021,"R",124,"['action', 'thriller']","['HU', 'NL', 'CH', 'GB']",0,5.2,17719,0,"HU",15,1,"Magnus Martens",2,4,15,113,9.78244922415907,"action",0
"tm1038363","America: The Motion Picture","MOVIE","A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.",2021,"R",98,"['action', 'animation', 'comedy', 'fantasy', 'history', 'scifi', 'war']","['US']",0,5.6,6165,1,"US",21,1,"Matt Thompson",7,1,27,151,8.7268056084461,"action",0
"tm879685","The Perfect Family","MOVIE","Lucia's achievement of a perfect family is threatened by her son's loose living, dirty mouthed girlfriend and possible in laws that are not what she pictured for him.",2021,"Sin dato",110,"['comedy']","[]",0,6.2,46,1,"",0,0,"Sin director",1,0,18,166,3.85014760171006,"comedy",0
"tm922429","The Block Island Sound","MOVIE","What’s controlling the town on Block Island? There’s a force lurking off the coast and the wildlife and people are all behaving strangely.",2021,"Sin dato",103,"['horror', 'scifi', 'thriller']","['US']",0,5.3,7558,0,"US",12,2,"Kevin McManus",3,1,22,138,8.93049418529218,"horror",0
"tm1045741","Blue Miracle","MOVIE","To save their cash-strapped orphanage, a guardian and his kids partner with a washed-up boat captain for a chance to win a lucrative fishing competition.",2021,"Sin dato",95,"['drama', 'family']","['MX', 'US']",0,6.6,6432,0,"MX",15,1,"Julio Quintana",2,2,12,153,8.769196271411,"drama",0
"ts308838","Bad Sport","SHOW","True crime and sports come together in this docuseries. Global controversies and scandals are explored through reports from those involved.",2021,"TV-MA",65,"['crime', 'sport', 'documentation']","[]",1,7.3,1912,0,"",3,6,"Lizzie Kempton",3,0,9,139,7.55642796944025,"crime",0
"tm1028298","He's All That","MOVIE","To get revenge on her ex-boyfriend, an influencer attempts to transform an unpopular classmate into prom king.",2021,"R",91,"['comedy', 'romance']","['US']",0,4.3,23474,1,"US",33,1,"Mark Waters",2,1,13,110,10.0636913040765,"comedy",0
"tm983668","Misha and the Wolves","MOVIE","A woman’s Holocaust memoir takes the world by storm, but a fallout with her publisher-turned-detective reveals her story as an audacious deception created to hide a darker truth.",2021,"PG-13",90,"['documentation', 'drama']","['BE', 'GB', 'DE']",0,6.7,2303,0,"BE",1,1,"Sam Hobkinson",2,3,20,178,7.74240202181578,"documentation",0
"ts29800","Surviving Death","SHOW","What happens after we die? This docuseries explores personal stories and research on near-death experiences, reincarnation and paranormal phenomena.",2021,"TV-MA",54,"['documentation', 'reality']","['US']",1,6.1,1991,0,"US",2,0,"Sin director",2,1,15,148,7.59689443814454,"documentation",0
"tm1082314","Untold: Malice at the Palace","MOVIE","Key figures from an infamous November 19th 2004 incident between players and fans at an NBA game in Michigan discuss the fight, its fallout and its lasting legacy.",2021,"R",69,"['crime', 'documentation', 'sport']","['US']",0,7.5,7532,0,"US",9,1,"Floyd Russ",3,1,28,163,8.92704864782569,"crime",0
"tm1144897","My Father's Violin","MOVIE","Through their shared grief and connection to music, an orphaned girl bonds with her emotionally aloof, successful violinist uncle.",2022,"Sin dato",112,"['drama']","['TR']",0,6.4,3049,0,"TR",9,1,"Andaç Haznedaroğlu",1,1,18,130,8.02289686960146,"drama",0
"ts289620","House of Secrets: The Burari Deaths","SHOW","Suicide, murder or something else? This docuseries examines chilling truths and theories around the deaths of 11 members of a Delhi family.",2021,"TV-MA",45,"['documentation', 'crime', 'history']","['IN']",1,7.4,9504,0,"IN",0,0,"Sin director",3,1,35,139,9.15957325492253,"documentation",0
"tm1106212","Photocopier","MOVIE","When photos of her at a party cause her to lose a scholarship, a student investigates whether something devastating happened to her that night.",2021,"Sin dato",130,"['drama', 'thriller', 'crime']","['ID']",0,6.8,2815,0,"ID",20,1,"Wregas Bhanuteja",3,1,11,143,7.94307271727793,"drama",0
"ts283610","Feels Like Ishq","SHOW","Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.",2021,"TV-MA",42,"['drama', 'romance', 'comedy']","['IN']",1,6.4,1514,1,"IN",12,6,"Ruchir Arun",3,1,15,135,7.32317071794347,"drama",0
"ts296129","Elite Short Stories: Guzmán Caye Rebe","SHOW","Rebe hosts an intimate house warming party for her friends, but the situation takes a dramatic turn with the help of drugs and unexpected visitors.",2021,"TV-MA",12,"['drama', 'crime', 'thriller']","['ES']",1,7.4,2254,0,"ES",3,1,"Dani de la Orden",3,1,37,147,7.72090525193678,"drama",0
"tm1003725","A Castle for Christmas","MOVIE","To escape a scandal, a bestselling author journeys to Scotland, where she falls in love with a castle - and faces off with the grumpy duke who owns it.",2021,"Sin dato",98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",0,5.5,11727,1,"US",15,1,"Mary Lambert",4,2,22,151,9.36973442412643,"romance",0
"ts301914","Inspector Koo","SHOW","A reclusive ex-cop reenters the game as an insurance investigator, searching for clues in crime scenes perfectly staged by a serial killer in her midst.",2021,"TV-14",69,"['action', 'comedy', 'thriller']","['KR']",1,6.9,534,1,"KR",7,1,"Lee Jung-heum",3,1,13,152,6.28226674689601,"action",0
"ts308511","Back to 15","SHOW","Unhappy at work and in her personal life, Anita discovers a way to travel back to age 15. What will she change in her past? Starring Maisa.",2022,"TV-14",39,"['comedy', 'drama']","['BR']",1,6.6,574,1,"BR",6,0,"Sin director",2,1,10,139,6.35437004079735,"comedy",0
"tm1096769","Lead Me Home","MOVIE","Poignant stories of homelessness on the West Coast of the US frame this cinematic portrait of a surging humanitarian crisis.",2021,"Sin dato",40,"['documentation']","['US']",0,7.1,NA,0,"US",0,2,"Jon Shenk",1,1,12,124,7.68616230349291,"documentation",1
"tm963182","Trollhunters: Rise of the Titans","MOVIE","The heroes from the Trollhunters series team-up on an epic adventure to fight the Arcane Order for control over the magic that binds them all.",2021,"Sin dato",104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']","['US']",0,6.7,4614,1,"US",25,3,"Johane Matte",6,1,32,142,8.43706714693695,"comedy",0
"tm1102891","Grudge","MOVIE","Ahead of a promotion, a police chief becomes entangled in a deadly incident and uncovers an intrigue fueled by grudge that threatens his colleagues.",2021,"Sin dato",104,"['thriller', 'crime', 'drama']","['TR']",0,5.5,4185,0,"TR",9,1,"Türkan Derya",3,1,6,148,8.33950090300594,"thriller",0
"ts296081","The Parisian Agency: Exclusive Properties","SHOW","A reality series about the family Kretz who sells apartments to rich customers in France and the rest of the world.",2021,"TV-14",54,"['reality']","['FR']",2,7.4,593,0,"FR",5,0,"Sin director",1,1,41,115,6.38687931936265,"reality",0
"tm1031976","Dhamaka","MOVIE","When a cynical ex-TV news anchor gets an alarming call on his radio show, he sees a chance for a career comeback — but it may cost his conscience.",2021,"Sin dato",104,"['thriller', 'crime', 'drama', 'action']","['IN']",0,7.5,39620,0,"IN",9,1,"Ram Madhvani",4,1,7,146,10.5871145597119,"thriller",0
"ts104362","Kid Cosmic","SHOW","A young boy who dreams of becoming a hero, stumbles across some cosmic stones of power. His dreams appear to have come true.",2021,"TV-Y7",23,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']","['US']",3,7.9,1354,1,"US",1,0,"Sin director",6,1,10,124,7.2115567333138,"action",0
"ts244930","Angry Birds: Summer Madness","SHOW","Sparks and feathers fly when a teenage Red, Chuck, Bomb and Stella spend a wild summer together with other Angry Birds at Camp Splinterwood.",2022,"TV-Y7",14,"['action', 'comedy', 'family', 'fantasy', 'animation']","['US']",1,6.3,436,1,"US",8,0,"Sin director",5,1,27,140,6.07993319509559,"action",0
"tm1030283","Why Did You Kill Me?","MOVIE","The line between justice and revenge blurs when a devastated family uses social media to track down the people who killed 24-year-old Crystal Theobald.",2021,"R",83,"['documentation', 'crime']","['US']",0,5.6,4057,0,"US",1,1,"Fredrick Munk",2,1,20,151,8.30844552038576,"documentation",0
"tm1021689","The Door Into Summer","MOVIE","An inventor of robotics technology is robbed by his girlfriend and business partner and sent to the future via cryogenic sleep. But when he awakes 30 years later, he is assisted by a humanoid robot originally his own creation.",2021,"Sin dato",118,"['scifi']","[]",0,6.3,594,0,"",0,0,"Sin director",1,0,20,226,6.38856140554563,"scifi",0
"tm1185568","Broken Idol: The Undoing of Diomedes Díaz","MOVIE","This documentary chronicles Diomedes Díaz's rise as one of Colombia's most iconic singers, and his downfall after being accused of killing a fan.",2022,"R",102,"['documentation', 'crime']","['CO']",0,6.1,144,0,"CO",1,2,"Jaime Barbosa",2,1,41,145,4.97673374242057,"documentation",0
"ts226392","Sexify","SHOW","To build an innovative sex app and win a tech competition, a sexually inexperienced student and her friends must explore the daunting world of intimacy.",2021,"TV-MA",44,"['drama', 'comedy']","['PL']",1,6.5,4907,1,"PL",3,2,"Piotr Domalewski",2,1,6,152,8.4986218058308,"drama",0
"tm1000599","The Last Forest","MOVIE","In powerful images, alternating between documentary observation and staged sequences, and dense soundscapes, Luiz Bolognesi documents the Indigenous community of the Yanomami and depicts their threatened natural environment in the Amazon rainforest.",2021,"Sin dato",74,"['drama', 'documentation']","['BR']",0,7.3,385,0,"BR",6,1,"Luiz Bolognesi",2,1,15,249,5.95583736946483,"drama",0
