"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_score","imdb_votes","comedia","pais","cantidad_actores","cantidad_directores","director","cantidad_generos","cantidad_paises","largo_titulo","largo_descripcion","log_imdb_votes","genero_principal","votos_faltantes"
"tm233196","Jessica Darling's It List","MOVIE","Jessica Darling – a smart, witty, opinionated girl heading into 7th grade – was never too concerned about where she'd fit in the middle school hierarchy. But before her first day of school, her older sister — the super popular Bethany, now in college—decides to help out by giving her the “It List”—a cheat sheet on how to navigate the middle school maze and rise to the top of the popularity chain. The instructions appear simple enough to follow, but, like life, nothing is as easy as it seems.",2016,"Sin dato",79,"['family']","['US']",0,5.5,973,0,"US",13,1,"Ali Scher",1,1,25,496,6.88141130364254,"family",0
"ts55798","Stranger","SHOW","With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.",2017,"TV-MA",64,"['drama', 'thriller', 'crime', 'romance', 'scifi', 'comedy']","['KR']",2,8.5,7645,1,"KR",15,1,"Park Hyun-seok",6,1,8,145,8.94193791425636,"drama",0
"tm345960","Alan Saldaña: mi vida de pobre","MOVIE","Mexican comic Alan Saldaña has fun with everything from the pressure of sitting in an exit row to maxing out his credit card in this stand-up special.",2017,"Sin dato",53,"['comedy']","['MX']",0,6.3,68,1,"MX",0,0,"Sin director",1,1,30,150,4.23410650459726,"comedy",0
"tm439484","Welcome Home","MOVIE","A couple try to repair their damaged union in an Italian vacation paradise. Then they discover the owner's intentions.",2018,"R",97,"['thriller', 'horror', 'drama']","['US']",0,5.2,7387,0,"US",2,1,"Armita Keyani",3,1,12,118,8.90761234131913,"thriller",0
"ts27586","Magi","SHOW","This story is about the flow of fate and the battle to keep the world on the right path. Aladdin is a boy who has set out to explore the world after being trapped in a room for most of his life. His best friend is a flute with a djinn in it named Ugo. Soon enough, Aladdin discovers he is a Magi, a magician who chooses kings, and he was born to choose kings who will follow the righteous path, battling against those who want to destroy fate. Follow his adventures as he meets others from 1001 Arabian Nights, like Ali Baba and Sinbad, and fights to keep the balance of world in check!",2012,"TV-14",24,"['scifi', 'action', 'comedy', 'animation', 'fantasy']","['JP']",3,7.8,3899,1,"JP",7,0,"Sin director",5,1,4,586,8.26873183211774,"scifi",0
"tm834291","Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter","MOVIE","The shocking true story of Catherine Oxenberg and her fight to save her daughter India from a dangerous sex cult.",2019,"Sin dato",87,"['crime', 'drama']","[]",0,5.3,426,0,"",13,1,"Lisa Robinson",2,0,62,113,6.05678401322862,"crime",0
"ts56045","Charité","SHOW","Berlin, 1888. After penniless Ida’s life is saved at the Charité Hospital she must work off the treatment costs. While she becomes acquainted with the most brilliant physicians of this era at the world-famous hospital, the self-determined young woman discovers her passion for medicine.",2017,"TV-MA",49,"['drama', 'history', 'european']","['DE']",3,7.8,3274,0,"DE",9,1,"Christine Hartmann",3,1,7,287,8.09407314806935,"drama",0
"tm1131061","Hilda and the Mountain King","MOVIE","When Hilda wakes up in the body of a troll, she must use her wits and courage to get back home, become human again — and save the city of Trolberg.",2021,"Sin dato",84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",0,7.7,2146,1,"CA",10,1,"Andy Coyle",5,2,27,147,7.67182679787878,"fantasy",0
"tm242276","Na Bangaaru Talli","MOVIE","The film was co-produced by M. S. Rajesh and Dr. Sunitha Krishnan, an internationally known anti-trafficking crusader. It explores the consequences of sex trafficking, testing the vulnerability of trust in human relations.",2014,"Sin dato",116,"['drama', 'family', 'thriller', 'crime']","['IN']",0,7.2,160,0,"IN",4,1,"Rajesh Touchriver",4,1,17,222,5.08140436498446,"drama",0
"tm22327","Full Metal Jacket","MOVIE","A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.",1987,"R",116,"['drama', 'war']","['GB', 'US']",0,8.3,723306,0,"GB",41,1,"Stanley Kubrick",2,2,17,180,13.4915890306559,"drama",0
"ts257817","Call My Agent Bollywood","SHOW","From pulling off casting coups to calming celebrity egos, the drama never stops for four Mumbai talent agents hustling to save their sinking company.",2021,"TV-MA",45,"['drama', 'comedy']","['IN']",1,7.4,6162,1,"IN",8,1,"Shaad Ali",2,1,23,149,8.72631895096224,"drama",0
"tm518467","Dragon Rider","MOVIE","A young silver dragon teams up with a mountain spirit and an orphaned boy on a journey through the Himalayas in search for the Rim of Heaven.",2020,"Sin dato",100,"['family', 'fantasy', 'animation', 'comedy', 'european']","['ES', 'BE', 'DE']",0,5.6,1522,1,"ES",18,1,"Tomer Eshed",5,3,12,141,7.32843735289516,"family",0
"tm54147","Dostana","MOVIE","Two straight guys who pretend to be a gay couple to secure a posh Miami apartment fall for their gorgeous roommate. Hilarity ensures as Kunal and Sameer strive to convince everyone they are gay while secretly trying to win Neha's heart.",2008,"PG-13",145,"['drama', 'comedy', 'romance']","['US', 'IN']",0,6.5,14944,1,"US",10,1,"Tarun Mansukhani",3,2,7,236,9.61213207471804,"drama",0
"ts282133","City of Ghosts","SHOW","Meet the Ghost Club! Their adventures take them all around Los Angeles as they interview ghosts, solve problems and learn about their city's history.",2021,"TV-Y7",19,"['drama']","['FR']",1,6.1,10,0,"FR",0,0,"Sin director",1,1,14,149,2.39789527279837,"drama",0
"tm843768","John Mulaney & The Sack Lunch Bunch","MOVIE","John Mulaney and his kid pals tackle existential topics for all ages with catchy songs, comedy sketches and special guests in a nostalgic variety special.",2019,"Sin dato",70,"['comedy', 'family', 'music']","['US']",0,7.4,3498,1,"US",28,1,"Rhys Thomas",3,1,35,154,8.16023249236769,"comedy",0
"tm348175","Jeff Dunham: Relative Disaster","MOVIE","Ventriloquist Jeff Dunham brings his rude, crude and slightly demented posse of puppets to Ireland for a gleeful skewering of family and politics.",2017,"Sin dato",70,"['comedy']","['IE']",0,6.4,1274,1,"IE",1,1,"Michael Simon",1,1,30,146,7.15070145759253,"comedy",0
"tm825934","Super Monsters Back to School","MOVIE","Lobo's cousin Vida moves to town, Lobo shows her his favorite places around town, and the next day Vida has her first day of school.",2019,"Sin dato",23,"['animation']","['CA', 'US']",0,6.2,29,0,"CA",10,0,"Sin director",1,2,29,132,3.40119738166216,"animation",0
"ts226410","Handsome Siblings","SHOW","The story of twin brothers who separated at birth but grew up to be supreme martial artists. Raised to take revenge on each other they soon find themselves becoming good friends. Together they vow to take the martial arts world by storm and search for their true identities. Jiang Xiao Yu, better known as Xiao Yu Er, was raised by the Ten Great Villains in the Villains' Valley. He think he's the top villain in the jianghu. He's learned many tricks over the years and becomes a mischevious prankster, though his heart is kind. He meets Hua Wu Que, who he doesn't know is actually his twin brother. Hua Wu Que grew up in Yi Hua Palace under the care of Princess Yao Yue. Princess Yao Yue had a one-sided love for his father, Jiang Feng, and wanted to take revenge on him. Thus, she separated the twins at birth and raised them with the hopes they would be enemies and fight each other to death. Separately, Jiang Bie He, who was once the servant to Jiang Feng, teams up with Jiang Yu Lang in a conspiracy that might ruin the entire jianghu. Hua Wu Que and Xiao Yu Er team up together to try and take him down. (Source: Drama Wiki) Edit Translation",2020,"Sin dato",45,"['fantasy', 'romance', 'action', 'comedy', 'drama']","['CN']",1,7.9,614,1,"CN",8,0,"Sin director",5,1,17,1148,6.42162226780652,"fantasy",0
"tm1027639","Annaatthe","MOVIE","Kaaliyan is a village president in the Madurai district, who is fondly called Annaatthe. His nieces compete with each other to marry him. But, he falls in love with another woman who visits their village. Kaaliyan has a sister who gets married and shifts to Kolkata where she faces some unknown threats. Soon, her brother comes to her aid.",2021,"Sin dato",163,"['drama', 'action', 'comedy']","['IN']",0,4.6,9400,1,"IN",23,1,"Siva",3,1,9,339,9.14857134557855,"drama",0
"tm937044","Bigflo & Oli: Hip Hop Frenzy","MOVIE","Go backstage with French rap duo Bigflo & Oli in this intimate music documentary, then join the superstar siblings as they embark on a major tour.",2020,"Sin dato",100,"['documentation', 'music']","['FR']",0,6.7,118,0,"FR",2,2,"Bigflo",2,1,28,146,4.77912349311153,"documentation",0
"ts83502","Ad Vitam","SHOW","In a future where regeneration technology lets humans live indefinitely, a cop and a troubled young woman investigate a strange wave of youth suicides.",2018,"TV-MA",52,"['scifi', 'crime', 'drama']","['FR']",1,6.4,1625,0,"FR",11,2,"Sébastien Mounier",3,1,8,151,7.39387829010776,"scifi",0
"ts34151","TIGER & BUNNY","SHOW","In an alternate New York City protected by a band of superheroes called NEXT, veteran Wild Tiger is forced to team up with rookie Barnaby Brooks Jr.",2011,"TV-14",26,"['scifi', 'action', 'animation', 'comedy', 'crime']","['JP']",2,7.3,998,1,"JP",8,0,"Sin director",5,1,13,148,6.90675477864855,"scifi",0
"tm490222","Uncorked","MOVIE","Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint.",2020,"Sin dato",104,"['drama', 'comedy']","['US']",0,6.4,5414,1,"US",29,1,"Prentice Penny",2,1,8,140,8.59692815943509,"drama",0
"tm414584","Rambo: Last Blood","MOVIE","After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",2019,"R",101,"['thriller', 'western', 'action']","['US', 'CN']",0,6.1,95013,0,"US",51,1,"Adrian Grünberg",3,2,17,397,11.4617795281461,"thriller",0
"ts27835","MeatEater","SHOW","Hunter, author, cook and conservationist Steven Rinella treks into the world's most remote, beautiful regions, bringing game meat from field to table.",2012,"TV-14",22,"['documentation']","['US']",10,7.5,1462,0,"US",1,0,"Sin director",1,1,9,150,7.28824440102012,"documentation",0
"tm21596","Hollow Man","MOVIE","Cocky researcher, Sebastian Caine is working on a project to make living creatures invisible and he's so confident he's found the right formula that he tests it on himself and soon begins to vanish. The only problem is: no-one can determine how to make him visible again. Caine's predicament eventually drives him mad, with terrifying results.",2000,"R",112,"['scifi', 'action', 'horror', 'thriller']","['DE', 'US']",0,5.8,130099,0,"DE",21,1,"Paul Verhoeven",4,2,10,343,11.7760586645006,"scifi",0
"tm199700","The Danish Girl","MOVIE","When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",2015,"R",119,"['drama', 'romance', 'european']","['DE', 'GB', 'US', 'BE', 'DK']",0,7.1,180805,0,"DE",38,1,"Tom Hooper",3,5,15,291,12.1051799122303,"drama",0
"ts285874","Magic for Humans Spain","SHOW","In this Spanish adaptation of ""Magic for Humans,"" folks of all ages on the streets of Barcelona are amazed by tricks that inspire delight and wonder.",2021,"TV-MA",23,"['reality', 'comedy']","['ES']",1,6,77,1,"ES",1,0,"Sin director",2,1,22,149,4.35670882668959,"reality",0
"tm849871","No andaba muerto, estaba de parranda","MOVIE","Juan Pablo, upon learning that he was going to die, thought to steal the mafia and spend every penny in Europe with Javier, his only friend. Thus, these humble employees embark on an expensive and fun journey, with the complicity of Monica their co-worker. Rumba, clandestine fights and a hitman who pursues them, will make them live all kinds of adventures in this crazy trip. What you never imagine is that they would have to answer for the money spent since Juan was not dead, but was partying!",2020,"Sin dato",90,"['comedy']","[]",0,5.2,102,1,"",5,1,"Fernando Ayllón",1,0,36,497,4.63472898822964,"comedy",0
"ts21706","H2O: Just Add Water","SHOW","H2O: Just Add Water revolves around three teenage girls facing everyday teen problems with an added twist: they cope with the burden of growing a giant fin and transforming into mermaids whenever they come in contact with water.",2006,"TV-PG",25,"['drama', 'scifi', 'fantasy', 'family']","['AU']",3,7.2,14782,0,"AU",5,0,"Sin director",4,1,19,228,9.60123315090109,"drama",0
"tm372969","Love per Square Foot","MOVIE","Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.",2018,"Sin dato",133,"['romance', 'comedy']","['IN']",0,7.2,8187,1,"IN",15,1,"Anand Tiwari",2,1,20,146,9.01042494678118,"romance",0
"tm457856","ReMastered: The Two Killings of Sam Cooke","MOVIE","This investigation examines the mysterious shooting of soul icon Sam Cooke, whose death silenced one of the most vital voices in the civil rights movement.",2019,"Sin dato",74,"['documentation', 'music']","[]",0,7.2,2231,0,"",5,1,"Kelly Duane de la Vega",2,0,41,155,7.7106533235012,"documentation",0
"tm323195","Sarah Silverman: A Speck of Dust","MOVIE","In her first comedy special post-health scare, Sarah Silverman shares a mix of fun facts, sad truths and yeah-she-just-went-there moments.",2017,"Sin dato",71,"['comedy', 'documentation']","['US']",0,6.9,3711,1,"US",2,1,"Liam Lynch",2,1,32,138,8.21932609390609,"comedy",0
"tm432313","Manu","MOVIE","The relationship between a painter and his admirer unfolds as an abstract, twist-filled hide-and-seek game against the backdrop of murder and revenge.",2018,"Sin dato",182,"['thriller', 'romance']","['IN']",0,8,1073,0,"IN",8,1,"Phanindra Narsetti",2,1,4,150,6.97914527506881,"thriller",0
"tm83786","Like Stars on Earth","MOVIE","Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",2007,"PG",165,"['drama', 'family']","['IN']",0,8.3,188234,0,"IN",13,1,"Aamir Khan",2,1,19,369,12.1454464612125,"drama",0
"ts53264","My Shy Boss","SHOW","The isolated life of an extreme introvert is thrown out of order when his company hires a new employee: a cheery extrovert who's not all she seems.",2017,"TV-MA",71,"['comedy', 'drama', 'romance']","['KR']",1,7.3,1537,1,"KR",14,1,"Song Hyun-wook",3,1,11,147,7.33823815006559,"comedy",0
"ts82445","Ashes of Love","SHOW","Jin Mi is the daughter of a flower deity who is fed a pill that prevents her from feeling or expressing romantic love. She gets tangled in a love triangle with Heavenly Prince Xu Feng and the ambitious Night Deity Run Yu.",2018,"TV-14",43,"['drama', 'comedy', 'thriller', 'fantasy', 'romance']","['CN']",1,8.5,1875,1,"CN",9,2,"Zhu Ruibin",5,1,13,221,7.53689712956617,"drama",0
"ts223110","Sugar Rush Christmas","SHOW","It's everything you love about ""Sugar Rush"" -- with a holly jolly holiday twist -- in this Christmas-themed spin on competitive baking.",2019,"TV-PG",50,"['reality']","['US']",2,6.8,578,0,"US",0,0,"Sin director",1,1,20,135,6.361302477573,"reality",0
"tm957792","The Rope Curse 2","MOVIE","Jia-min, who was born sensitive to the paranormal, tries to summon ""Yi-A-Gu"" with two streamers. Huo-ge helps Jia-min subdue the spirit when the situation goes out of hand. Huo-ge possesses supernatural powers but lost his will to exorcise demons during a battle with the Thai Demon five years ago. As the wave of suicides continues, the village is thrown into chaos. Another battle is about to begin..",2020,"Sin dato",104,"['horror']","[]",0,4.7,339,0,"",0,0,"Sin director",1,0,16,402,5.82894561761021,"horror",0
"tm411528","Enissa Amani: Ehrenwort","MOVIE","Live from Hamburg, Iranian-German comedian Enissa Amani shares her take on German engineering, tax deductions and online fan-mail etiquette.",2018,"PG",65,"['comedy', 'european']","['US']",0,5.5,194,1,"US",1,1,"Max Amini",2,1,23,140,5.27299955856375,"comedy",0
"ts281062","The Girl from Oslo","SHOW","Pia and two Israelis are kidnapped by IS terrorists in the Sinai desert, and threatened with death if twelve IS prisoners are not released.",2021,"Sin dato",31,"['drama', 'thriller']","['NO']",1,6.3,2973,0,"NO",18,0,"Sin director",2,1,18,139,7.9976631270201,"drama",0
"tm243121","Mascots","MOVIE","Eager contestants don big heads and furry suits to vie for the title of World's Best Mascot.",2016,"Sin dato",89,"['comedy']","['US']",0,5.8,7381,1,"US",42,1,"Christopher Guest",1,1,7,92,8.90679988358994,"comedy",0
"ts86021","Molang","SHOW","Molang is an affectionate and humorous perspective on the relationship between an eccentric, joyful and enthusiastic rabbit, and a shy, discreet and emotional little chick. Despite their many differences, these two enjoy a unique friendship. They have great times together ranging from the mundane to the extraordinary. Whether they're flying to the moon or merely watering the vegetable patch, Molang and Piu Piu experience unexpected, even unsettling situations. Tricky incidents and misunderstandings are soon transformed into opportunities for fun moments and humor, which Molang's friends are happy to come and share in.",2015,"TV-G",3,"['animation', 'comedy', 'family', 'european']","['FR']",3,8.4,346,1,"FR",0,0,"Sin director",4,1,6,625,5.84932477994686,"animation",0
"ts310057","True Story","SHOW","A world-famous comedian desperately searches for a way out after a night in Philadelphia with his brother threatens to sabotage more than his success.",2021,"TV-MA",39,"['drama', 'thriller', 'comedy', 'crime']","['US']",1,7.5,16927,1,"US",11,0,"Sin director",4,1,10,150,9.73672433465803,"drama",0
"tm855340","Thalaivii","MOVIE","The biopic charts the life of actor-turned-chief minister J. Jayalalitha and the relationship paving her rapid yet complicated path to power, who served five terms as the Chief Minister for the Indian state of Tamil Nadu.",2021,"G",153,"['drama']","['IN']",0,5.9,30439,0,"IN",18,1,"A. L. Vijay",1,1,9,221,10.3235128119756,"drama",0
"tm187187","Last Action Hero","MOVIE","Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",1993,"PG-13",130,"['comedy', 'action', 'fantasy']","['US']",0,6.4,149290,1,"US",62,1,"John McTiernan",3,1,16,278,11.9136527003975,"comedy",0
"ts89361","The Idhun Chronicles","SHOW","After a necromancer takes over the magical world of Idhun, two adolescent earthlings help fight an assassin sent to kill all Idhunese refugees on Earth.",2020,"TV-14",27,"['scifi', 'action', 'fantasy', 'animation']","['ES']",2,5.3,563,0,"ES",5,0,"Sin director",4,1,20,152,6.33505425149806,"scifi",0
"tm149541","D.L. Hughley: Clear","MOVIE","Legendary comedian D.L. Hughley takes the stage at the Regency Ballroom in San Francisco for his new hilarious stand up special, Clear. In this uproarious performance, Hughley riffs on everything from the value of having nosy white neighbors to Colorado legalizing marijuana.",2014,"Sin dato",59,"['comedy']","['US']",0,6.9,249,1,"US",1,1,"Jay Chapman",1,1,19,275,5.52146091786225,"comedy",0
"ts53399","Eternal Love","SHOW","Three hundred years ago, Bai Qian stood on the Zhu Xian Terrace, turned around and jumped off without regret. Ye Hua stood by the bronze mirror to witness with his own eyes her death. Three hundred years later, in the East Sea Dragon Palace, the two meet unexpectedly. Another lifetime another world, after suffering betrayal Bai Qian no longer feels anything, yet she can't seem to comprehend Ye Hua's actions. Three lives three worlds, her and him, are they fated to love again?",2017,"TV-14",45,"['scifi', 'drama', 'fantasy', 'romance', 'family']","['CN']",1,8.4,2214,0,"CN",18,1,"Lam Yuk Fan",5,1,12,480,7.70300768247924,"scifi",0
"ts268560","The Uncanny Counter","SHOW","A group of supernatural demon hunters known as ""Counters,"" each with unique abilities, disguise themselves as employees of a noodle restaurant, while tracking down evil spirits that terrorize the mortal world.",2020,"TV-14",64,"['drama', 'action', 'fantasy', 'horror']","['KR']",1,8,5552,0,"KR",12,1,"You Sun-dong",4,1,19,209,8.62209360124161,"drama",0
"tm244041","Jandino: Whatever it Takes","MOVIE","Jandino Asporaat riffs on the challenges of raising kids and serenades the audience with a rousing rendition of ""Sex on Fire"" in his comedy show.",2016,"Sin dato",94,"['comedy']","['GB', 'NL']",0,4.5,30,1,"GB",1,0,"Sin director",1,2,26,145,3.43398720448515,"comedy",0
"ts215989","Snabba Cash","SHOW","The entrepreneurial jet set as well as the criminal world is more brutal, chaotic and ruthless than ever. When these two worlds collide, loyalty, friendships, and business partners will be tested in the never-ending quest for easy money.",2021,"TV-MA",43,"['drama', 'thriller', 'action', 'crime']","['SE']",2,7.6,8176,0,"SE",15,0,"Sin director",4,1,11,237,9.00908061416198,"drama",0
"tm346398","Ryan Hamilton: Happy Face","MOVIE","Small-town import Ryan Hamilton charms New York with folksy comic observations on big-city life, hot-air ballooning and going to Disney World alone.",2017,"Sin dato",56,"['comedy', 'documentation']","['US']",0,7.3,921,1,"US",1,1,"Marcus Raboy",2,1,25,148,6.82654522355659,"comedy",0
"tm319127","Vir Das: Abroad Understanding","MOVIE","Comedian Vir Das tackles nationalism, globalism, good food and bad politics in two cleverly crosscut performances in New York and New Delhi.",2017,"Sin dato",65,"['comedy']","['US', 'IN']",0,6.9,1697,1,"US",1,1,"Marcus Raboy",1,2,29,140,7.43720636687129,"comedy",0
"tm406831","Modest Heroes","MOVIE","Two tiny, aquatic humanoids search for their missing father, a boy battles a lethal allergy to eggs, and an invisible salaryman tries to become a hero.",2018,"PG",53,"['fantasy', 'animation', 'drama', 'family', 'comedy']","['JP']",0,6.6,2646,1,"JP",7,3,"Hiromasa Yonebayashi",5,1,13,151,7.8811822022271,"fantasy",0
"tm171228","Metallica: Through the Never","MOVIE","Trip, a young roadie for Metallica, is sent on an urgent mission during the band's show. But what seems like a simple assignment turns into a surreal adventure.",2013,"R",93,"['music']","['US']",0,7.1,17433,0,"US",7,1,"Nimród Antal",1,1,28,160,9.76617760157152,"music",0
"tm34846","Bleach the Movie: Fade to Black","MOVIE","A mysterious reiatsu (spiritual particle) explosion occurs in the center of Seireitei in Soul Society, causing it to be destroyed. At the exact same time, a major change overwhelms Kuchiki Rukia, which leaves her losing something important inside. Urahara Kisuke sends Kurosaki Ichigo to Soul Society to investigate the disturbance. Upon reaching Seireitei, Ichigo is attacked by his ally shinigamis.",2008,"PG-13",94,"['fantasy', 'drama', 'animation', 'action']","['JP']",0,7.2,2151,0,"JP",29,1,"Noriyuki Abe",4,1,31,400,7.67415292128168,"fantasy",0
"ts312241","Oats Studios","SHOW","A compilation of shorts, diverse experimental content and more weird stuff spread directly from the devious mind of the South African film director Neill Blomkamp.",2017,"TV-MA",6,"['scifi', 'horror']","['US']",1,6.4,870,0,"US",0,0,"Sin director",2,1,12,163,6.7696419768525,"scifi",0
"ts88552","Go! Live Your Way","SHOW","Charismatic Mía gets a scholarship to an elite performing arts school, where she makes close friends but clashes with the owner's popular daughter.",2019,"TV-Y7",40,"['drama', 'comedy', 'romance']","['AR']",2,6.7,606,1,"AR",2,0,"Sin director",3,1,17,147,6.4085287910595,"drama",0
"ts236747","Middleditch & Schwartz","SHOW","Comedy duo Thomas Middleditch and Ben Schwartz turn small ideas into epically funny stories in this series of completely improvised comedy specials.",2020,"TV-MA",51,"['comedy']","['US']",1,8.6,5147,1,"US",2,1,"Ryan Polito",1,1,22,148,8.54636356871602,"comedy",0
"ts11794","The Cat in the Hat Knows a Lot About That!","SHOW","The Cat in the Hat is back -- and this time, he's teaching Sally and her brother, Nick, some awfully nifty things to think about!",2013,"TV-Y",19,"['animation', 'fantasy', 'scifi', 'comedy', 'family']","['US', 'GB', 'CA']",3,6.4,620,1,"US",1,0,"Sin director",5,3,42,129,6.43133108193348,"animation",0
"ts235563","Daughter from Another Mother","SHOW","After finding out their babies were switched at birth, two women develop a plan to adjust to their new lives creating a single and very peculiar family.",2021,"TV-MA",38,"['romance', 'fantasy', 'comedy', 'drama']","['MX']",2,7.2,1766,1,"MX",9,0,"Sin director",4,1,28,152,7.4770384723197,"romance",0
"ts83906","Car Masters: Rust to Riches","SHOW","The colorful crew at Gotham Garage overhauls an eclectic collection of cars and trucks, trading up to a showstopper they can sell for big bucks.",2018,"TV-PG",39,"['reality']","['US']",3,8.4,10024,0,"US",3,0,"Sin director",1,1,27,144,9.21283725217477,"reality",0
"tm375883","Klaus","MOVIE","When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",2019,"PG",97,"['comedy', 'family', 'animation', 'european']","['ES']",0,8.1,141480,1,"ES",28,1,"Sergio Pablos",4,1,5,411,11.8599207114313,"comedy",0
"ts282840","Worn Stories","SHOW","In this funny, heartfelt and moving docuseries, real people unpack the fascinating and quirky stories around their most meaningful pieces of clothing.",2021,"TV-MA",30,"['documentation']","['US']",1,6.6,311,0,"US",0,0,"Sin director",1,1,12,150,5.74300318780948,"documentation",0
"tm472999","Guddiyan Patole","MOVIE","Guddiyan Patole is a Punjabi movie starring Sonam Bajwa, Gurnam Bhullar and Nirmal Rishi in prominent roles. It is a drama directed by Vijay Kumar Arora, with Jagdeep Sidhu as writer, forming part of the crew.",2019,"Sin dato",127,"['comedy', 'drama']","['IN']",0,7,704,1,"IN",5,1,"Vijay Kumar Arora",2,1,15,209,6.55819780281227,"comedy",0
"ts85985","Cowboy Bebop","SHOW","Long on style and perpetually short on cash, bounty hunters Spike, Jet and Faye trawl the solar system looking for jobs. But can they outrun Spike's past?",2021,"TV-MA",45,"['scifi', 'comedy', 'crime', 'drama', 'fantasy', 'action']","['US']",1,6.6,35427,1,"US",5,0,"Sin director",6,1,12,154,10.4752577469295,"scifi",0
"tm78790","Namastey London","MOVIE","Indian-born Manmohan Malhotra decided to re-locate to London, England, established himself, returned to India, got married to Bebo, and after a period of 4 years got a visa for her so that she could live with him. Shortly thereafter she gave birth to Jasmeet. Manmohan was always embarrassed of Bebo, as she was overly healthy and not quite sophisticated, as a result he always left her at home, while he socialized. Bebo did not want Jasmeet to end up like her, so got her admitted in an English Medium school, encouraged to mingle with Caucasian friends, and as a result Jasmeet was transformed in to Jazz - a stunningly beautiful young woman, British in looks, talk, habits, and heart. Manmohan's plans to get her married to an Indian boy are all in vain. His friend, Parvez Khan, is in a similar situation with his son, Imran, openly romancing a Caucasian blonde, Susan. Manmohan decides to take his family for a tour in India...",2007,"PG",131,"['comedy', 'drama', 'romance']","['IN']",0,7.1,21745,1,"IN",11,1,"Vipul Amrutlal Shah",3,1,15,933,9.98718511155769,"comedy",0
"tm840438","Mike Birbiglia: The New One","MOVIE","Comedian Mike Birbiglia hits Broadway with a hilarious yet profound one-man show that recounts his emotional and physical journey to parenthood.",2019,"Sin dato",85,"['comedy']","[]",0,7.7,1815,1,"",1,1,"Seth Barrish",1,0,27,144,7.50439155916124,"comedy",0
"tm449262","Ascharya Fuck It","MOVIE","Desire and greed intertwines the lives of a Bollywood star, his chauffeur, a prostitute and her pimp in an unlikely love story.",2018,"Sin dato",90,"['thriller', 'drama', 'romance']","['IN']",0,5.4,904,0,"IN",5,0,"Sin director",3,1,16,127,6.80793494369993,"thriller",0
"ts321758","Vagabond","SHOW","Stuntman Cha Dal-geon gets involved in a tragic airplane crash and ends up discovering a national corruption scandal in the process. Go Hae-ri, the oldest daughter of a deceased marine, decides to work for the National Intelligence Service as a secret ops agent in order to support her mom and younger siblings, although all she wanted to do is to become a civil servant.",2019,"TV-MA",61,"['drama', 'action', 'thriller', 'romance']","['KR']",1,8.2,7544,0,"KR",19,1,"Yu In-sik",4,1,8,371,8.92864037120195,"drama",0
"ts91039","The Chef Show","SHOW","Writer, director and food enthusiast Jon Favreau and chef Roy Choi explore food in and out of the kitchen with accomplished chefs and celebrity friends.",2019,"TV-MA",26,"['documentation']","['US']",2,8.2,5025,0,"US",2,1,"Jon Favreau",1,1,13,152,8.52237971810354,"documentation",0
"tm247767","Kiss of Life","MOVIE","Everything he's terrified of, she loves. Could this be love?",2015,"G",102,"['comedy', 'romance', 'drama']","['TR']",0,5.9,1248,1,"TR",21,1,"Şenol Sönmez",3,1,12,60,7.13009851012558,"comedy",0
"tm431081","Lionheart","MOVIE","In order to save her father's ailing bus company, competent but perennially overlooked Adaeze must find a way to work alongside feckless uncle Godswill.",2018,"Sin dato",95,"['drama', 'comedy']","['NG']",0,5.7,1444,1,"NG",15,1,"Genevieve Nnaji",2,1,9,152,7.27586460054653,"drama",0
